,bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,title_lower,categories,thumbnail,description,published_year,num_pages
364,37674,The Call of the Wild,Jack London/Gary Paulsen,3.86,0689856741,9780689856747,eng,139,2210,157,2/1/2003,Aladdin,the call of the wild,Juvenile Fiction,http://books.google.com/books/content?id=j6L-qusnoTUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"When Buck is stolen from his kind family, he must quickly learn a new set of survival rules as he is taken away to the gold-crazed North by unsavory men. Original.",2000.0,172.0
365,1887,The Making of Pride and Prejudice,Sue Birtwistle/Sue Conklin/Susie Conklin,4.45,014025157X,9780140251579,eng,128,4244,99,9/7/1995,Penguin Books Ltd,the making of pride and prejudice,Performing Arts,http://books.google.com/books/content?id=ssBRUQiDk74C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This book reveals in detail how Jane Austen's classic novel is transformed into a stunning television drama. Filmed on location at Wiltshire and Derbyshire, 'Pride and Prejudice', with its lavish sets and distinguished cast, was scripted by award-winning dramatist Andrew Davies. Chronicling 18 months of work - from the original concept to the first broadcast - 'The Making of Pride and Prejudice' brings vividly to life the challenges and triumphs involved in every stage of production of this sumptuous television series. Follow a typical day's filming, including the wholesale transformation of Lacock village into Jane Austen's Meryton. Discover how Colin Firth approaches the part of Darcy, how actors' costumes and wigs are designed and how Carl Davis recreates the period music and composes an original score. Piece together the roles of many behind-the-scenes contributors to the series, from researchers and fencing masters to experts in period cookery and gardening.",1995.0,128.0
366,1888,Pride and Prejudice,Jane Austen,4.26,0192802380,9780192802385,eng,333,2399,253,2/11/2004,Oxford University Press,pride and prejudice,Courtship,http://books.google.com/books/content?id=xdySuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,First published in 1813.,1994.0,299.0
367,1888,Pride and Prejudice,Jane Austen,4.26,0192802380,9780192802385,eng,333,2399,253,2/11/2004,Oxford University Press,pride and prejudice,Fiction,http://books.google.com/books/content?id=obMP1xBBhh8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In early nineteenth-century England, a spirited young woman copes with the suit of a snobbish gentleman, as well as the romantic entanglements of her four sisters.",2003.0,480.0
368,1888,Pride and Prejudice,Jane Austen,4.26,0192802380,9780192802385,eng,333,2399,253,2/11/2004,Oxford University Press,pride and prejudice,Fiction,http://books.google.com/books/content?id=8cp-Z_G42g4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"'his perfect indifference, and your pointed dislike, make it so delightfully absurd!' Pride and Prejudice has delighted generations of readers with its unforgettable cast of characters, carefully choreographed plot, and a hugely entertaining view of the world and its absurdities. With the arrival of eligible young men in their neighbourhood, the lives of Mr and Mrs Bennet and their five daughters are turned inside out and menide down. Pride encounters prejudice, upward-mobility confronts social disdain, and quick-wittedness challenges sagacity, as misconceptions and hasty judgements lead to heartache and scandal, but eventually to true understanding, self-knowledge, and love. In this supremely satisfying story, Jane Austen balances comedy with seriousness, and witty observation with profound insight. If Elizabeth Bennet returns again and again to her letter from Mr Darcy, readers of the novel are drawn even more irresistibly by its captivating wisdom.",2004.0,333.0
369,1891,Pride and Prejudice,Jane Austen/George Saintsbury/Hugh  Thomson,4.26,0486440915,9780486440910,eng,476,1146,166,5/5/2005,Dover Publications,pride and prejudice,Courtship,http://books.google.com/books/content?id=xdySuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,First published in 1813.,1994.0,299.0
370,1891,Pride and Prejudice,Jane Austen/George Saintsbury/Hugh  Thomson,4.26,0486440915,9780486440910,eng,476,1146,166,5/5/2005,Dover Publications,pride and prejudice,Fiction,http://books.google.com/books/content?id=obMP1xBBhh8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In early nineteenth-century England, a spirited young woman copes with the suit of a snobbish gentleman, as well as the romantic entanglements of her four sisters.",2003.0,480.0
371,1891,Pride and Prejudice,Jane Austen/George Saintsbury/Hugh  Thomson,4.26,0486440915,9780486440910,eng,476,1146,166,5/5/2005,Dover Publications,pride and prejudice,Fiction,http://books.google.com/books/content?id=8cp-Z_G42g4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"'his perfect indifference, and your pointed dislike, make it so delightfully absurd!' Pride and Prejudice has delighted generations of readers with its unforgettable cast of characters, carefully choreographed plot, and a hugely entertaining view of the world and its absurdities. With the arrival of eligible young men in their neighbourhood, the lives of Mr and Mrs Bennet and their five daughters are turned inside out and menide down. Pride encounters prejudice, upward-mobility confronts social disdain, and quick-wittedness challenges sagacity, as misconceptions and hasty judgements lead to heartache and scandal, but eventually to true understanding, self-knowledge, and love. In this supremely satisfying story, Jane Austen balances comedy with seriousness, and witty observation with profound insight. If Elizabeth Bennet returns again and again to her letter from Mr Darcy, readers of the novel are drawn even more irresistibly by its captivating wisdom.",2004.0,333.0
372,1893,Pride and Prejudice,Jane Austen/Carol Howard,4.26,1593083246,9781593083243,eng,392,1628,171,9/20/2004,Barnes  Noble Classics,pride and prejudice,Courtship,http://books.google.com/books/content?id=xdySuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,First published in 1813.,1994.0,299.0
373,1893,Pride and Prejudice,Jane Austen/Carol Howard,4.26,1593083246,9781593083243,eng,392,1628,171,9/20/2004,Barnes  Noble Classics,pride and prejudice,Fiction,http://books.google.com/books/content?id=obMP1xBBhh8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In early nineteenth-century England, a spirited young woman copes with the suit of a snobbish gentleman, as well as the romantic entanglements of her four sisters.",2003.0,480.0
374,1893,Pride and Prejudice,Jane Austen/Carol Howard,4.26,1593083246,9781593083243,eng,392,1628,171,9/20/2004,Barnes  Noble Classics,pride and prejudice,Fiction,http://books.google.com/books/content?id=8cp-Z_G42g4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"'his perfect indifference, and your pointed dislike, make it so delightfully absurd!' Pride and Prejudice has delighted generations of readers with its unforgettable cast of characters, carefully choreographed plot, and a hugely entertaining view of the world and its absurdities. With the arrival of eligible young men in their neighbourhood, the lives of Mr and Mrs Bennet and their five daughters are turned inside out and menide down. Pride encounters prejudice, upward-mobility confronts social disdain, and quick-wittedness challenges sagacity, as misconceptions and hasty judgements lead to heartache and scandal, but eventually to true understanding, self-knowledge, and love. In this supremely satisfying story, Jane Austen balances comedy with seriousness, and witty observation with profound insight. If Elizabeth Bennet returns again and again to her letter from Mr Darcy, readers of the novel are drawn even more irresistibly by its captivating wisdom.",2004.0,333.0
375,14911,Pride and Prejudice,Jane Austen,4.26,070898228X,9780708982280,eng,533,18,5,12/1/1984,Charnwood,pride and prejudice,Courtship,http://books.google.com/books/content?id=xdySuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,First published in 1813.,1994.0,299.0
376,14911,Pride and Prejudice,Jane Austen,4.26,070898228X,9780708982280,eng,533,18,5,12/1/1984,Charnwood,pride and prejudice,Fiction,http://books.google.com/books/content?id=obMP1xBBhh8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In early nineteenth-century England, a spirited young woman copes with the suit of a snobbish gentleman, as well as the romantic entanglements of her four sisters.",2003.0,480.0
377,14911,Pride and Prejudice,Jane Austen,4.26,070898228X,9780708982280,eng,533,18,5,12/1/1984,Charnwood,pride and prejudice,Fiction,http://books.google.com/books/content?id=8cp-Z_G42g4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"'his perfect indifference, and your pointed dislike, make it so delightfully absurd!' Pride and Prejudice has delighted generations of readers with its unforgettable cast of characters, carefully choreographed plot, and a hugely entertaining view of the world and its absurdities. With the arrival of eligible young men in their neighbourhood, the lives of Mr and Mrs Bennet and their five daughters are turned inside out and menide down. Pride encounters prejudice, upward-mobility confronts social disdain, and quick-wittedness challenges sagacity, as misconceptions and hasty judgements lead to heartache and scandal, but eventually to true understanding, self-knowledge, and love. In this supremely satisfying story, Jane Austen balances comedy with seriousness, and witty observation with profound insight. If Elizabeth Bennet returns again and again to her letter from Mr Darcy, readers of the novel are drawn even more irresistibly by its captivating wisdom.",2004.0,333.0
378,14914,Pride and Prejudice,Jane Austen/Pat Rogers,4.26,0521825148,9780521825146,eng,540,56,7,7/1/2006,Cambridge University Press,pride and prejudice,Courtship,http://books.google.com/books/content?id=xdySuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,First published in 1813.,1994.0,299.0
379,14914,Pride and Prejudice,Jane Austen/Pat Rogers,4.26,0521825148,9780521825146,eng,540,56,7,7/1/2006,Cambridge University Press,pride and prejudice,Fiction,http://books.google.com/books/content?id=obMP1xBBhh8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In early nineteenth-century England, a spirited young woman copes with the suit of a snobbish gentleman, as well as the romantic entanglements of her four sisters.",2003.0,480.0
380,14914,Pride and Prejudice,Jane Austen/Pat Rogers,4.26,0521825148,9780521825146,eng,540,56,7,7/1/2006,Cambridge University Press,pride and prejudice,Fiction,http://books.google.com/books/content?id=8cp-Z_G42g4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"'his perfect indifference, and your pointed dislike, make it so delightfully absurd!' Pride and Prejudice has delighted generations of readers with its unforgettable cast of characters, carefully choreographed plot, and a hugely entertaining view of the world and its absurdities. With the arrival of eligible young men in their neighbourhood, the lives of Mr and Mrs Bennet and their five daughters are turned inside out and menide down. Pride encounters prejudice, upward-mobility confronts social disdain, and quick-wittedness challenges sagacity, as misconceptions and hasty judgements lead to heartache and scandal, but eventually to true understanding, self-knowledge, and love. In this supremely satisfying story, Jane Austen balances comedy with seriousness, and witty observation with profound insight. If Elizabeth Bennet returns again and again to her letter from Mr Darcy, readers of the novel are drawn even more irresistibly by its captivating wisdom.",2004.0,333.0
381,1925,The Avalanche Handbook,David McClung/Peter Schaerer,4.07,0898868092,9780898868098,eng,342,43,1,10/12/2006,Mountaineers Books,the avalanche handbook,Sports & Recreation,http://books.google.com/books/content?id=0Bpscs7Gqb8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Technical yet accessible, The Avalanche Handbook, 3rd Edition, covers the formation, character, effects, and control of avalanches; rescue techniques; and research on understanding and surviving avalanches. Illustrated with nearly 200 updated illustrations, photos and examples, the revised edition offers exhaustive information on contributing weather and climate factors, snowpack analysis, the newest transceiver search techniques, and preventative and protective measures, including avalanche zoning and control. It contains new information on the unique characteristics of alpine snow, snow slab instability, terrain variables, skier triggering of avalanches, and the nature of avalanche motion. Plus brand-new chapters on the elements of backcountry avalanche forecasting and the decision-making process.",2006.0,342.0
382,1931,Avalanche,Arthur J. Roth,3.65,0590422677,9780590422673,eng,144,273,36,1/1/1989,Scholastic,avalanche,Adult education,,"Chris Palmer is always competing with his brother, a star athlete. During a skiing trip, his rifle sets off a thundering avalanche, leaving Chris buried alive under a mountain of snow.",1989.0,144.0
383,1934,Little Women,Louisa May Alcott,4.07,0451529308,9780451529305,eng,449,1479727,18458,4/6/2004,Signet Classics,little women,Family life,http://books.google.com/books/content?id=lH7BZwiYplEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Timeless in its evocation of idealised family life and robustly enduring, Little Women is recognised as one of the best-loved classic children's stories of all time. Originally written as a 'girls' story', its appeal transcends the boundaries of time and age, making it as popular with adults as it is with young readers. For this is a beguiling story of happiness and hope, of the joys of companionship, domestic harmony and infinite mother love, all seen through the life of the March family. But which of the four March sisters to love best? For every reader must have their favourite. Independent, tomboyish Jo; delicate, loving Beth; pretty, kind Meg, or precocious and beautiful Amy, the baby of the family? Little Women was an instant success when first published in 1868, and followed only a year later by the sequel, Little Wives.",2004.0,327.0
